pid,doi,wos_award_ids,crossref_award_ids,kuali_verified_award_ids
articles:19269,10.1002/qj.2831,"2015CB452806,41375093,41475082,41575108,GYHY201006008,MS201402","2015CB452806,41375093,41475082,41575108,GYHY201006008,MS201402",
technotes:540,10.5065/D60G3HJ8,,,
articles:18600,10.1051/0004-6361/201526547,,,
articles:18622,10.5194/acp-16-7917-2016,"83587701-0,NNX15AE38G,NNX15AH33A",,NNX15AE38G
articles:18687,10.1002/2016GL069569,"DA 233/4-1,DA 233/4-2,01LP1168B,603557-FP7-ENU.2013.6.1-2,VH-NG-1014","DA 233/4-1,DA 233/4-2,01LP1168B,603557-FP7-ENU.2013.6.1-2,VH-NG-1014",
articles:18620,10.1002/2015JD024477,"1261559,NNX12AM08G","1261559,NNX12AM08G",
articles:18612,10.1002/2016JD025067,"NNH12ZDA001N-UACO,NA13OAR4310071","ark:/85065/d7wd3xhc,NNH12ZDA001N-UACO,NA13OAR4310071",
articles:18524,10.1002/2016JD024863,"DP110101948,LE0668470,NNX13AK24G,NNX14AN47G","DP110101948,LE0668470,NNX13AK24G,NNX14AN47G",NNX14AN47G
articles:18690,10.1002/2016JD025040,"NNX12AB77G,NNX12AC06G,NNX14AP46G-ACCDAM,NNX12AC20G,NNX14AP45G,NNH10ZDA001N,NNX12AC03G,NNX15AT96G","NNX12AB77G,NNX12AC20G,NNX14AP45G,NNX12AC06G,NNX14AP46G-ACCDAM,NNH10ZDA001N",
articles:18696,10.1002/2015JD024702,"CNS-0821794,NNX12AC03G,NNX15AT96G,NNX12AB78G,NNX12AC64G,NNX14AR56G","CNS‐0821794,NNX12AC03G,NNX15AT96G,NNX12AB78G,NNX12AC64G,NNX14AR56G",
articles:18500,10.5194/acp-16-7725-2016,"R835407,AGS-1628530",,
articles:18561,10.1126/science.aaf1660,,,
articles:18457,10.5194/gmd-9-2223-2016,,,
articles:18784,10.3389/fspas.2016.00020,,,
articles:19255,10.2514/6.2016-3888,,,
articles:18487,10.3847/0004-637X/824/2/135,,,
articles:18441,10.3847/0004-637X/824/2/93,"NNX13AK54G,FA9550-15-1-0030,NHAO0001,s01368,s01362",,NNX13AK54G
articles:18615,10.5194/bg-13-3533-2016,"2013CB956004,41190083",,
articles:18634,10.1002/2016GL069133,"41204102,41274147,2012CB957800,2011CB811400,2012AA121000","41204102,41274147,2012CB957800,2011CB811400,2012AA121000",
articles:18570,10.1175/JCLI-D-15-0801.1,"GA01101,FT130101532",,
articles:18681,10.1002/2015JD024279,MI 583/4-1,MI 583/4-1,
articles:18680,10.1002/2015JD024273,MI 583/4-1,MI 583/4-1,
articles:18679,10.1002/2016JD025094,,,
articles:18677,10.1002/2015JD024658,,,
articles:18678,10.1002/2016JD024952,NNX14AF14G,NNX14AF14G,
technotes:539,10.5065/D6N58JR2,,,
articles:18567,10.1175/JCLI-D-15-0508.1,"1035325,OCE1026607,OCE1419306,15H01606,26287110,26610146,25287120,26241003,2-1503,DOE-DESC000511,NSF1357015",,
articles:18573,10.1175/JCLI-D-15-0358.1,DE-AC52-07NA27344,,
articles:18574,10.1175/JCLI-D-15-0664.1,"DE-AC52-07NA27344,AGS-1353740,AGS-1331375,DE-SC0012602,DE-SC0012711,NA15OAR4310086",,DESC0012711
articles:18568,10.1175/JAMC-D-15-0205.1,"ATM-0425247,G-3045-9",,
technotes:538,10.5065/D6RX99GG,,,
articles:18586,10.5194/acp-16-7317-2016,10-1110-NCAR,,
articles:18542,10.3390/atmos7060081,"AGS-1344862,KMIPA2015-1010",,
articles:18621,10.5194/amt-9-2567-2016,NNN13D455T,,
articles:18584,10.5194/acp-16-7285-2016,,,
technotes:537,10.5065/D6891467,,,
articles:18616,10.5194/hess-20-2207-2016,,,
articles:18582,10.5194/acp-16-6883-2016,"P24223,FR 12/2014,ANT-0944018,ANT-1245663",P24223,
articles:18551,10.1186/s12940-016-0146-8,"NNX11AI53G,NNX11AI51G",,NNX11AI51G
articles:18361,10.1080/08941920.2015.1076918,,,
articles:18381,10.1007/s40641-016-0034-x,,,
articles:18399,10.1016/j.envsci.2016.02.006,1243535,,
articles:18394,10.1080/14649365.2015.1089589,,,
articles:18058,10.1016/j.jhydrol.2016.03.038,"S1048841,NE/G523498/1,NE/D009588/1,WM140025,EP/K013513/1,NE/D009588/1","S1048841,NE/G523498/1,NE/D009588/1,WM140025",S1048841
articles:18633,10.1002/2015MS000592,"276926,NNX14AH54G,NE/J02077X/1,NE/J02077X/1","NNX14AH54G,NE/J02077X/1",
articles:18872,10.1175/MWR-D-15-0313.1,1231193,,
articles:18873,10.1175/MWR-D-15-0058.1,"ATM-0820586,NNX13AG71G,NNX10AH70G,NNX11AL65H",,
articles:18871,10.1002/gdj3.36,,1440116,
articles:18541,10.1088/1748-9326/11/6/064004,"AGS 0934592,2015-67003-23508,2015-67003-23460","AGS 0934592,2015-67003-23460,2015-67003-23508",20156700323460
articles:18607,10.1175/JHM-D-15-0121.1,"AID-FFP-P-10-00002/006,NA11OAR4310142,6223-640-0969,R11AP81454,G15AC00137,L13AC00169,NNX12AK90G",,NA11OAR4310142
articles:18597,10.3402/tellusa.v68.30917,"2013CB430102,41430427,11KJA170001",,
articles:18636,10.1002/2016GB005392,"AGS-0955841,AGS-1502776,EAR-0423662","AGS-0955841,AGS-1502776,EAR-0423662",
articles:18637,10.1002/2015MS000572,2013/08/A/ST10/00291,,
articles:18638,10.1002/2015MS000567,"DE-SC0012152,AGS-1349579","DE-SC0012152,AGS-1349579",
articles:18639,10.1002/2015MS000584,"DE-FC02-97ER62402,DE-AC05-00OR22725","DE-FC02-97ER62402,DE-AC05-00OR22725",
articles:18635,10.1002/2016MS000674,"2013CB430102,BJG201510,41375025","BJG201510,41375025",
articles:18640,10.1002/2016MS000627,"P.L. 113-2,NA14OAR4830123,41461164008,41130964",NA14OAR4830123,41130964
articles:18459,10.1175/JCLI-D-15-0117.1,"MOST 2012CB955200,NSFC41130105",,
articles:18461,10.1175/JCLI-D-15-0611.1,"41375067,41430533,41505075,AGS-1353740,DE-SC0012602,NA15OAR4310086,DP 160101997",,
articles:18460,10.1175/JCLI-D-15-0471.1,,,
articles:18544,10.1175/WAF-D-15-0105.1,,,
articles:18454,10.1175/JCLI-D-15-0612.1,"41375067,41430533,2015CB953903,AGS-1353740,DE-SC0012602,NA15OAR4310086,EXC 177",,
articles:18458,10.1016/j.jhydrol.2016.03.026,"ETH-29 14-2,EAR 1151443,SFB/TR32","ETH-29 14-2,EAR 1151443,SFB/TR32",
articles:18455,10.1016/j.jhydrol.2016.03.027,,,
articles:18452,10.1016/j.envsoft.2016.03.006,,,
articles:18609,10.1002/2015PA002890,"ATM-1204011,OCN-1304910,NE/K008536/1,NE/K008536/1","ATM-1204011,OCN-1304910,NE/K008536/1",
articles:18610,10.1175/JHM-D-15-0122.1,"AID-FFP-P-10-00002/006,NA11OAR4310142,6223-640-0969,R11AP81454,G15AC00137,L13AC00169,NNX12AK90G",,NA11OAR4310142
articles:18563,10.3847/2041-8205/824/1/L15,"11125314,U1531247,XDB09000000",,
articles:18564,10.1016/j.camwa.2015.12.041,,319070,
articles:18521,10.5194/acp-16-6771-2016,"83543801,NASA NN14AP38G",83543801,
articles:18517,10.1007/s10493-016-0035-4,CC999999,,CC999999
articles:18689,10.1175/BAMS-D-15-00325.1,"280153,280153",,
articles:18751,10.1002/2015JC011555,N0001401010162,(N0001401010162),
articles:18752,10.1016/j.crm.2016.06.003,,"NA11OAR4310205,1048829","1048829,NA11OAR4310205"
articles:18750,10.4269/ajtmh.15-0600,"1360330,K01AI091864,R01TW010286",,
articles:18809,10.1175/JHM-D-15-0227.1,NA13NES4400003,,NA13NES4400003
usclivar:44,10.5065/D6M61HM7,,,
articles:18489,10.1073/pnas.1521494113,,DE-FC02-97ER62402,
articles:18502,10.5194/gmd-9-1959-2016,"NA11OAR4310160,DE-AC05-76RL01830",,DEAC0576RL01830
articles:18587,10.5194/acp-16-6537-2016,,,
articles:18682,10.1002/2015JD024537,"DE-AC02-98CH10886,DE-SC0008648,ER65459,NA11OAR4320072","DE-AC02-98CH10886,DE-SC0008648,65459,NA11OAR4320072",DESC0008648
articles:18508,10.5194/gmd-9-1937-2016,DE-FC02-97ER62402,,
articles:18490,10.1073/pnas.1514036113,"DE-AC06-76RLO 1830,41575073,J 3402-N29,s431,NE/I020148/1,FP7-280025,S-12-3,15H01728,15K12190,NE/I020148/1","KP1703010,3402-N29",
articles:18432,10.15585/mmwr.mm6519a3,,,
articles:18505,10.5194/gmd-9-1853-2016,,,
articles:18583,10.5194/acp-16-6091-2016,"NNX14AL55G,NNX14AO85G",NNX14AL55G and NNX14AO85G,
articles:18569,10.1016/j.solener.2016.04.049,DE-EE0006016,DE-EE0006016,DEEE0006016
articles:18611,10.1002/2015JD024450,"Z151100002115045,2015DFA20870,41175015,2015-67003-23460,2015-67003-23508","Z151100002115045,2015DFA20870,41175015,2015-67003-23460,2015-67003-23508",20156700323460
articles:18416,10.1002/2015JD024297,"NNX12AC64G,NNX14AR56G","NNX12AC64G,NNX14AR56G",
articles:18529,10.1002/2015JD024401,"AGS-1116123,223252/F50",,
articles:18579,10.1002/2016GL068949,,,
articles:18465,10.1175/JCLI-D-15-0337.1,"1039180,2015-68007-23133,2012CB417203",,
articles:18518,10.1016/j.buildenv.2016.02.012,DE-AC02- 05CH11231,DE-AC02- 05CH11231,
articles:18380,10.5194/acp-16-5853-2016,,,
articles:18309,10.1002/fld.4171,,,
articles:18377,10.5194/acp-16-5721-2016,,,
articles:18507,10.5194/acp-16-5685-2016,"265148,603542,603445",265148,
articles:18549,10.5194/gmd-9-1747-2016,282672,"282672,ESA CCI CMUG,ESMVal",
articles:18552,10.3847/0004-637X/822/2/77,,,
articles:18624,10.3390/rs8050390,"2015CB953701,Y5J0280057,KZZD-EW-TZ-09,2013AA09A506-5",,
articles:18503,10.5194/gmd-9-1827-2016,"641816,264879,239965/F20,229771/E10,NN2345K,NS2345K",264879,
articles:18498,10.5194/acp-16-5573-2016,"NE/J010073/1,NE/J009202/1,NE/J009202/1,NE/J010073/1",NE/J010073/1,
articles:18491,10.3847/0004-637X/822/1/40,,,
articles:18766,10.1038/nclimate2999,"265148,603542",,
articles:18804,10.1038/nclimate3001,"JSPS-2014-878,MOST-104-2923-M-002-002-MY4,MOST-100-2119-M-001-029-MY5",,
articles:18401,10.1175/JCLI-D-15-0307.1,"DE-SC0006773,NNX13AK82A,AGS-0944101,DE-AC05-76RL01830",,DEAC0576RL01830
articles:18403,10.1007/s00382-015-2766-z,"NE/K005480/1,ncas10009,NE/K005480/1,nceo020006","CERES Project,NE/K005480/1",
articles:18402,10.1007/s00382-015-2745-4,"2010CB428505,41230528","2010CB428505,PAPD",
articles:18400,10.1038/ngeo2687,1304309,,
articles:18353,10.1111/gcb.13222,,,
articles:18364,10.1016/j.apenergy.2016.01.098,,,
articles:18644,10.1002/2016JA022597,NNX10AQ60G S05,NNX10AQ60G S05,
articles:19266,10.1045/may2016-mayernik,,,
articles:18554,10.1002/2015RG000482,"bas0100034,NE/G00756X/1,NE/I009639/1,NE/I025115/1,NE/G007535/1",,
articles:18641,10.1002/2016JA022486,"DGE 1144083,AGS-1025089,AGS-1144154,PLR-1443703,AGS-1135446,NNX13AD64G,NNX15AQ12G,NNX14AI17G","DGE 1144083,AGS-1025089,AGS-1144154,AGS-1025089,PLR-1443703,AGS-1135446,NNX13AD64G,NNX13AD64G,NNX15AQ12G,NNX14AI17G",
articles:18642,10.1002/2016JA022469,"41325017,41274157,41421063,KZZD-EW-01,2012CB825605","41325017,41274157,41421063,KZZD-EW-01,2012CB825605",
articles:18643,10.1002/2016JA022382,"AGS-1135446,AGS-1138784","AGS-1135446,AGS-1138784",AGS1138784
articles:18094,10.1007/s00376-016-6012-3,"ANT-1245663,bas0100032",,
articles:18466,10.1175/MWR-D-15-0286.1,,,
articles:18468,10.1175/MWR-D-15-0092.1,"AGS-1046081,AGS-0802888",,
articles:18463,10.1175/JPO-D-15-0177.1,NSF OCE-1235488,,
articles:18467,10.1175/MWR-D-14-00336.1,"NA09OAR4310163,NA13OAR4310138,OCE-1243015",,"NA13OAR4310138,OCE1243015"
articles:18435,10.1016/j.asr.2016.03.008,,,
articles:18436,10.1016/j.envsoft.2015.12.014,,,
articles:18546,10.1016/j.eneco.2016.01.011,,"EuropeAid/131944/C/SER/Multi,DW89923040,DW89923951US,1243095",1243095
articles:18547,10.1016/j.eneco.2016.02.002,,"EuropeAid/131944/C/SER/Multi,DW89923040,DW89923951US",
articles:18545,10.1016/j.eneco.2015.02.003,,"EuropeAid/131944/C/SER/Multi,DW89923040,DW89923951US,282846,1243095",1243095
articles:18453,10.1175/JTECH-D-15-0224.1,,,
articles:18469,10.1175/MWR-D-15-0322.1,ark:/85065/d7wd3xhc,,
articles:18456,10.1051/0004-6361/201527978,"312844,269194,AYA2012-39346-C02-02,ANR-12-BS05-0008,PQ 308830/2012-1,NNX12AE17G",,
articles:18464,10.1175/MWR-D-15-0439.1,"AGS-1157646,AGS-1536460",,
articles:18526,10.1002/ecs2.1271,DBI-0752017,"EF-1029808,EF-1138160,DBI-0752017",
articles:18555,10.1175/BAMS-D-14-00233.1,"AGS 1243107,NA13OAR4310138",,"1243107,NA13OAR4310138"
articles:18553,10.1002/ecs2.1320,EF-1029808,EF-1029808,
articles:18557,10.1175/BAMS-D-16-0016.1,,,
articles:18746,10.1002/2015JC011328,OCE-1130114,OCE‐1130114,
usclivar:90,10.5065/D6M32T7C,,,
articles:18761,10.1126/sciadv.1501704,"1023574,10-092850","ID0EIYCI6269,1023574,ID0EU4CI6270,10-092850",
articles:18367,10.1002/2016GL068344,,,
articles:18385,10.1038/nature17195,"AGS-1216166,AGS-1215712,AGS-1216743",,
articles:18428,10.5194/amt-9-1845-2016,DE-SC0011459,,
articles:18462,10.1002/2016GL068432,"NNX13AO08G,R21ES022585","NNX13AO08G,R21ES022585",
articles:18571,10.1002/2016GL068234,2015R1A2A1A05001847,2015R1A2A1A05001847,
articles:18577,10.1002/2015JD024570,"AGS-1261559,AGS-1522910,DGE 1106400,NNX12AMO8G,NNX12AC06G,NNX14AP46G-ACCDAM,NNX12AB76G,NNX12AB84G,NNX12AB79G,NNX12AB77G,NNH12AT30I,NNH12AT30I","AGS-1261559,AGS-1522910,NNX12AMO8G,NNX12AC06G,NNX14AP46G-ACCDAM,NNX12AB76G,NNX12AB84G,NNH12AT30I,NNX12AB79G,DGE 1106400,NNX12AB77G",
articles:18572,10.1002/2015JD024320,,,
articles:18576,10.1002/2015JD024699,12-CCST10-0095,12-CCST10-0095,
articles:18495,10.1002/2015JD024623,"AGS-1261559,AGS-1522910,1063479,1522551,ATM1063467,ACCDAMNNX14AR56G,NNX12AMO8G,NNX12AC06G,NNX14AP46G-ACCDAM,NNX12AB77G,NNX12AB76G","NNX14AR56G,AGS-1522910,1063479,1522551,ATM1063467,AGS-1261559,NNX12AMO8G,NNX12AC06G,NNX14AP46G-ACCDAM,NNX12AB77G,NNX12AB76G",
articles:18404,10.1051/swsc/2016013,,,
articles:18511,10.5194/acp-16-5091-2016,"1294,SCHN 1140/1-2,SCHN 1140/2-1","SCHN 1140/1-2,SCHN 1140/2-1",
articles:18519,10.18520/cs/v110/i8/1452-1458,,,
articles:21580,http://dx.doi.org/10.1109/HIPINEB.2016.14,,,
books:618,10.1007/978-3-319-30626-1_8,,,
articles:18423,10.1039/C6CP00053C,"AGS-1331360,AGS-1240604,EPRI-10003903","EPRI-10003903,AGS-1240604,AGS-1331360",
articles:18439,10.1088/1748-9326/11/4/045007,14.B25.31.0026,,
articles:18497,10.5194/acp-16-4885-2016,"41274150,41421063,KZZD-EW-01-1,2012CB825605,AGS-1138784","41274150,41421063",AGS1138784
articles:18506,10.5194/acp-16-4799-2016,PE15090,,
articles:18512,10.5194/acp-16-4757-2016,"P24223,ANT-0944018,ANT-12456663",,
articles:18368,10.1002/2015JD024553,"X09AJ83G,NNX13AE33G,ESP2014-54362-P","X09AJ83G,NNX13AE33G,ESP2014-54362-P",X09AJ83G
articles:18411,10.1002/2015JD024446,"ER65459,NA11OAR4320072,DE-SC0008648","ER65459,NA11OAR4320072,DE-SC0008648",DESC0008648
articles:18408,10.1002/2015JD024052,,,
articles:18437,10.1002/2016GL068060,"NNX09AJ47G,NNX13AL12G,NNX15AE35G,DE-SC0007021,DGE-1321846","NNX09AJ47G,NNX13AL12G,NNX15AE35G,DE‐SC0007021",
articles:18438,10.1002/2016GL068389,"AGS 0823656,1420079,AGS-1203701","0823656,1420079,AGS-1203701",
articles:18386,10.1175/JCLI-D-15-0399.1,DE-FC02-97ER62402,,
articles:18387,10.1175/JCLI-D-15-0239.1,AGS 1243125,,
articles:18522,10.1186/s12936-016-1262-1,R15 AI100118,,
articles:18063,10.12952/journal.elementa.000100,,,
articles:18064,10.1088/1748-9326/11/4/044010,"216028,NA14OAR4310148,S-7/12",,
articles:18315,10.1016/j.ocemod.2016.02.004,"610055,229771,nn2345k,ns2345k,207711/E10,NA09OAR4310163,NA13OAR4310138,OCE-1243015,03F0651B,NE/I028947/1,PLR-1313614,PLR-1203720,DE150100223,noc010010,NE/I028947/1,noc010012,NE/I029633/1","FP7/2007-2013,610055,229771,nn2345k,ns2345k,207711/E10,OCE-1243015,NA09OAR4310163,NA13OAR4310138,03F0651B,NE/I028947/1,PLR-1313614,PLR-1203720,DE150100223","NA13OAR4310138,OCE1243015"
articles:18314,10.1093/biosci/biw005,,,
articles:18316,10.1007/s00382-015-2701-3,"ATM-0830062,ATM-0830068,A09OAR4310058,NNX09AN50G",,
articles:18055,10.1002/asi.23425,CCR-0120778,#CCR-0120778,
articles:18018,10.1016/j.renene.2015.12.030,DE-EE0006016,[DE-EE0006016],DEEE0006016
articles:18311,10.1175/MWR-D-15-0116.1,"N000140910526,ATM-0840651",,
articles:18313,10.1175/JHM-D-15-0112.1,"CBET-1435881,CBET-1444758,2015-67003-23508,2015-67003-23460",,20156700323460
articles:18310,10.1103/PhysRevE.93.043104,"297004,339032,DGE 1144083","297004,339032,FP7/2007-2013,DGE 1144083",
articles:18349,10.1175/JAS-D-15-0068.1,"W911NF-09-1-0572,DE-AC02-05CH11231,ATM-0425247,G-3045-9",,
articles:18345,10.1175/JAS-D-15-0192.1,P24726-N27,,
articles:18344,10.1175/JAS-D-15-0126.1,"ATM-0833828,AGS-1247404,TG-ATM050014N",,
articles:18346,10.1007/s10291-014-0433-1,"IS201326124,2012IES0203,41174030,41304047,41204107",,
articles:18354,10.1175/JCLI-D-15-0513.1,"NSF-1068839,PLR-1341497,OCE-1357133",,
articles:18355,10.1175/MWR-D-15-0130.1,N0001412WX20323,,
articles:18335,10.1175/JHM-D-15-0196.1,"NNX13AQ21G,4000102722/10",,
articles:18336,10.1175/JAS-D-15-0041.1,"DE-SC0008648,NNX14AO85G,ATM-0425247",,DESC0008648
articles:18338,10.1175/JAS-D-15-0245.1,"DGE 1060277,NA12NWS4680003,NA14OAR4830172",,
articles:18337,10.1175/JAS-D-15-0040.1,"DE-SC0008648,NNX14AO85G,ATM-0425247",,DESC0008648
articles:18339,10.1175/JAS-D-15-0127.1,"ATM-0833828,AGS-1247404,TG-ATM050014N",,
articles:18372,10.1002/2015SW001340,AGS-1033112,AGS-1033112,AGS1033112
articles:18376,10.1111/jpy.12386,"OCE-1314642,1-P01-ES021923-01","OCE-1314642,1-P01-ES021923-01",
articles:18362,10.6038/cjg20160401,,,
articles:18057,10.1175/JHM-D-15-0155.1,,,
articles:18619,10.1002/2015JA022008,"AGS-0836367,AGS-1343048,NNX10AF21G,NNX13AE15G","AGS-0836367,AGS-1343048,NNX10AF21G,NNX13AE15G","NNX10AF21G,NNX13AE15G"
articles:18617,10.1002/2016JA022444,"NNX14AF20G,MOST 103-2111-M-008-019-MY3","NNX14AF20G,MOST 103-2111-M-008-019-MY3",
articles:18618,10.1002/2016JA022390,"NNX12AJ54G,NNX12AG45G,NNX10AQ59G,NNX14AE06G,NNX15AB83G,NNX13AE20G,NNG12PQ28C","NNX12AJ54G,NNX10AQ59G,NNX14AE06G,NNX15AB83G,NNX13AE20G,NNG12PQ28C,NNX12AG45G","NNX10AQ59G,NNX12AJ54G,NNX13AE20G,NNX14AE06G"
articles:18867,10.1175/AMSMONOGRAPHS-D-15-0016.1,,,
articles:18412,10.3390/rs8040280,NA14NES432003,,
articles:18417,10.1002/2016JA022528,"AGS-1033112,AGS-1522830,AGS-1139048,NNH12CF66C","AGS-1033112,AGS-1522830,AGS-1139048,NNH12CF66C","AGS1033112,AGS1522830"
articles:18847,10.1175/AMSMONOGRAPHS-D-15-0047.1,,,
articles:18090,10.1038/nclimate2876,"noc010010,NE/K005480/1",,
articles:18440,10.1175/JTECH-D-15-0125.1,,,
articles:18475,10.1175/WAF-D-15-0066.1,0838702,,
articles:18474,10.1175/WCAS-D-15-0033.1,"NSF 0729302,0729511,R24 HD042828",,
articles:18472,10.1175/WAF-D-15-0113.1,,,
articles:18476,10.1175/BAMS-D-14-00270.1,,,
articles:18580,10.1002/qj.2779,"ANR-13-BS06-0011,603557,bas0100033","ANR-13-BS06-0011,603557",
articles:18581,10.1002/qj.2761,"DE-SC 0006959,DE-SC0003990,DE-SC0006684,ACI-1053575","DE-SC 0006959,DE-SC0003990,DE-SC0006684,ACI-1053575",
articles:18473,10.1175/WAF-D-15-0037.1,DGE-1144083,,
articles:18523,10.1175/BAMS-D-13-00089.1,,,
articles:18558,10.1002/2016WR018607,,,
articles:18691,10.1002/2016JA022455,"NN11AQ736,NNX09AJ83G,AGS-1139165","NN11AQ736,NNX09AJ83G,AGS-1139165",NNX09AJ83G
articles:18709,10.1175/JAS-D-15-0339.1,,,
articles:18433,10.5194/amt-9-1341-2016,"EF-1029808,7094866",,
technotes:536,10.5065/D6X63K5S,,,
articles:18308,10.1002/hyp.10684,,,
articles:18095,10.1117/1.JRS.10.016031,"AGS 0924407,1228464",,
articles:18443,10.1002/2016GL068064,"229778,NE/K500872/1,S-12-3,15H01728,15 K12190,229771,207711/E10,nn2345k,ns2345k,NE/K007483/1,GA01101,1228466,1367954",NE/K500872/1,
articles:18447,10.1002/2016GL068240,"282672,641816,DE140100200,NE/J010154/1","282672,DE140100200",
articles:18444,10.1002/2016GL068257,"ATM-0739864,ATM-1420184","ATM-0739864,ATM-1420184",
articles:18445,10.1002/2016GL067935,"EC-320691,WM130060,PZ00PZ-14573,NE/G019819/1,NE/N006143/1","EC‐320691,WM130060,PZ00PZ‐14573",
articles:18446,10.1002/2016GL068010,"NNX14Al13G,NNX14AE06G,NNX15AB83G,NNX12AJ54G,ACI-1053575",ACI‐1053575,"NNX12AJ54G,NNX14AE06G"
articles:18442,10.1002/2016GL067730,"DE-SC0006841,RGPIN-2014-05416",DE-SC0006841,
articles:18425,10.1002/2016GL067989,AGS-1317469,AGS-1317469,
articles:18410,10.1002/2015JD023805,"1135432,NNX14AH54G","1135432,NNX14AH54G",
articles:18449,10.1002/2015JD024075,"41521004,41275070,2012CB955303,lzujbky-2015-k02","41521004,41275070,2012CB955303,lzujbky-2015-k02",
articles:18350,10.1126/science.aad1893,NHA00005,,
articles:18478,10.5194/cp-12-749-2016,"278636,ATM0323516,NNX10AU63A,NE/H006273/1,NE/H006273/1",,
articles:18029,10.5194/acp-16-3927-2016,322,PE 0602435N,
articles:18032,10.5194/acp-16-3813-2016,,"NNX12AC20G,NNX14AP45G",
articles:18424,10.5194/acp-16-3743-2016,"EP-P27450/C13049,EP-P32238/C14974,ATM-0847793,AGS-1104104","EP-P27450/C13049,EP-P32238/C14974,ATM-0847793,AGS-1104104,NNX11AL91H",
articles:18378,10.1162/PRES_a_00235,,,
articles:19303,10.1109/MIS.2016.28,,,
articles:18471,10.1002/qj.2746,P24726-N27,P24726-N27,
articles:18318,10.1002/2015JD023840,"AGS-1048829,NNX11AI51G","AGS-1048829,NNX11AI51G","AGS1048829,NNX11AI51G"
articles:18317,10.1002/2015JD024040,200021_131995,200021_131995,
articles:18306,10.1002/2015GL067584,"CNS-0821794,NNX11AL73G,239965,641816","CNS-0821794,NNX11AL73G,239965,641816",
articles:18305,10.1002/2015GL067574,"DE-FC02-97ER62402,DE-AC02-05CH11231,NA14OAR4310224,NA09OAR4310187","DE-FC02-97ER62402,DE-AC02-05CH11231,NA14OAR4310224,NA09OAR4310187",NA14OAR4310224
articles:18307,10.1002/2016GL067792,,,
articles:18395,10.3389/fspas.2016.00007,,,
articles:18479,10.5194/cp-12-663-2016,"278636,NE/I016287/1,NE/G009112/1,NE/H006273/1,NNX14AB99A,EP/M008363/1,NE/H006273/1,NE/I016287/1,NE/G009112/1,ncas10009",278636,
articles:18027,10.1002/2016GL068005,"NNX11AO59G,NNX11AJ10G,NSFAGS-1404599,UDRT0006","NNX11AO59G,NNX11AJ10G,AGS-1404599,UDRT0006",UDRT0006
articles:18059,10.1002/2015JD024290,"1539972,ncas10003",1539972,
articles:18745,10.1371/currents.outbreaks.50dfc7f46798675fc63e7d7da563da76,,,
articles:18396,10.3389/fspas.2016.00008,,,
articles:18420,10.1175/JCLI-D-15-0304.1,,,
articles:18427,10.1175/JCLI-D-15-0232.1,"AGS 1143959,NA110AR4310093",,
articles:18051,10.1021/acs.jpca.5b07824,"DGE 1106400,NNX12AB79G,NNX12AC06G,NNX14AP46G,NNX12AC03G,NNX15A-H33A,NNX12AB80G","DGE 1106400,NNX12AB79G,NNX12AB80G,NNX12AC03G,NNX12AC06G,NNX14AP46G,NNX15AH33A",
articles:18887,10.3847/2041-8205/819/2/L36,AGS0819971,,
articles:18492,10.5194/esd-7-211-2016,LAG-A-00-96-90016-00,,
articles:18565,10.5194/hess-20-1069-2016,,,
articles:18430,10.5194/amt-9-963-2016,14FAA64390,#14FAA64390,
articles:18480,10.5194/acp-16-2943-2016,"AGS-1243354,AGS-1360834,NA13OAR4310063,NA10OAR4310106,DE-SC0011105,L518-N20,STAR 83587701-0,FP-91761701-0","AGS-1243354,AGS-1360834,NA13OAR4310063,NA10OAR4310106,DE-SC0011105,L518-N20,STAR 83587701-0",
articles:18504,10.5194/gmd-9-979-2016,,,
articles:18351,10.1088/1748-9326/11/3/034013,282746,,
articles:18477,10.5194/acp-16-2765-2016,"41575073,DE-AC06-76RLO 1830,J 3402-N29,s431,NE/I020148/1,GA01101,FP7-280025,NE/I020148/1",DE-AC06-76RLO 1830,
articles:18493,10.5194/gmd-9-927-2016,DE-AC05-00OR22725,NGEE-Arctic,
articles:18501,10.5194/gmd-9-965-2016,"NNX11A110G,NNX10AH45G",,NNX10AH45G
articles:18271,10.5194/acp-16-2703-2016,VH-NG-1014,,
articles:18001,10.5194/acp-16-2575-2016,"NNX10AR36G,14-307",,
articles:17756,10.1016/j.atmosenv.2015.12.031,,,
articles:18319,10.3390/ijerph13030253,"2012CB955503,2012ZX10004-201,41271404,41421001",,
articles:18320,10.1016/j.ocemod.2015.12.009,"03F0651B,DE150100223,207711/E10,NA09OAR4310163,NA13OAR43101.38,OCE-1243015,NE/I028947,NE/I028947/1,NE/I029633/1,noc010010","03F0651B,DE150100223,207711/E10,OCE-1243015,NA09OAR4310163,NA13OAR4310138","NA13OAR4310138,OCE1243015"
articles:18321,10.1016/j.ocemod.2015.12.008,"03F0651B,207711/E10,NA09OAR4310163,NA13OAR4310138,OCE-1243015,NE/I028947,NE/I029633/1,NE/I028947/1,noc010010","03F0651B,207711/E10,NA09OAR4310163,NA13OAR4310138,OCE-1243015,NE/I028947/","NA13OAR4310138,OCE1243015"
